id	image	3D viewer	name	category	super-category	wnsynsetkey	foundIn	hasMultipleObjects	support
bc59a49ebf99164d5ed88bd6eaff12ec4ed86d0a		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc59a49ebf99164d5ed88bd6eaff12ec4ed86d0a	Georgetown Dresser	chest_of_drawers	storage_funiture	chest_of_drawers.n.01	bedroom,living room	FALSE	
bc5ecd90070c482b5665c1eca0ef186aadcb15c8		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc5ecd90070c482b5665c1eca0ef186aadcb15c8	Table lamp	table_lamp	lighting	table_lamp.n.01		FALSE	
bc6976c14e87f32f65f4c8f34ee43d283e1fa55b		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc6976c14e87f32f65f4c8f34ee43d283e1fa55b	Vera Dining Chair	chair	seating_furniture	swivel_chair.n.01	office	FALSE	
bc6c12a06e7df418a448bcc7017bebb7bcdbe247		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc6c12a06e7df418a448bcc7017bebb7bcdbe247	Cherner Dining Table Round	table	support_furniture	dining_table.n.01	living room,dining room	FALSE	
bc7a345a9caebcc5068af441892819603f03d74e		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc7a345a9caebcc5068af441892819603f03d74e	Rowan Dresser & Mirror	chest_of_drawers	storage_funiture	chest_of_drawers.n.01	bedroom,living room	FALSE	
bc7e026a843e07fc6dd703d3b52a6fd0959bc11d		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc7e026a843e07fc6dd703d3b52a6fd0959bc11d	Raleigh Armchair, Walnut Frame, Black Kalahari Leather	chair	seating_furniture	armchair.n.01	living room	FALSE	
bc8265f0731bea41d5f9c3fe60f8f89b32466f5f		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc8265f0731bea41d5f9c3fe60f8f89b32466f5f	Moroccan Leather Weekend Bag - Tan			bag.n.01		FALSE	
bc852f5714f9721918177bfa794bb1aabcc9c699		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc852f5714f9721918177bfa794bb1aabcc9c699	Matthew Rice Tea Tray	tray	tray	cafeteria_tray.n.01	kitchen,dining room	FALSE	
bc85d71f81c1c93be8d7892d877ffa9f8c1fb538		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc85d71f81c1c93be8d7892d877ffa9f8c1fb538	Clover Table-WK142	table	support_furniture	end_table.n.01	living room	FALSE	
bc8a43a430f2fa46b5a75f34d8b132a58371cef3		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bc8a43a430f2fa46b5a75f34d8b132a58371cef3	Follicle - White Rug	carpet	floor_covering	rug.n.01		FALSE	
bca128a21105c20e5ff382cdf20e6b1b29650ca4		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bca128a21105c20e5ff382cdf20e6b1b29650ca4	Astro Baby	table_lamp	lighting	table_lamp.n.01	kids room	FALSE	
bca3e0bf764ec84a210740f33a03678a66c183ed		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bca3e0bf764ec84a210740f33a03678a66c183ed		shelves	storage_funiture	bookcase.n.01	living room	FALSE	
bcb3afdf6675c9c0de5e1dff03c05643dbc28506		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcb3afdf6675c9c0de5e1dff03c05643dbc28506	31X87 Rug, Native Tassel Shag Charcoal & Beige	carpet	floor_covering	rug.n.01		FALSE	
bcbb14de3ef8819f2ba2df51ff769b4a61fe0a7b		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcbb14de3ef8819f2ba2df51ff769b4a61fe0a7b	Puzzle Pillow	cushion	decor	throw_pillow.n.01	bedroom	FALSE	
bcc142a238cd1c16134c6529cd081e47cce8d3ba		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcc142a238cd1c16134c6529cd081e47cce8d3ba	Large Green Garden Planter			planter.n.03		FALSE	
bccbe09c6ac1db6bd31043ac649630d833964c74		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bccbe09c6ac1db6bd31043ac649630d833964c74		ceiling_lamp	lighting	pendant_lamp.n.01		FALSE	top
bccfc37576da9ca9b938c2cbdef1ccccbfb84f1c		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bccfc37576da9ca9b938c2cbdef1ccccbfb84f1c					gym	FALSE	
bcd75fbd9feba0b9155f4504bfe6f3d8ed815db2		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcd75fbd9feba0b9155f4504bfe6f3d8ed815db2	Magnolia Home Sinclair Ottoman By Joanna Gaines, Luxe Fog	stool	seating_furniture	footstool.n.01	living room	FALSE	
bcd9d78bae4933655351e9d9596286e43f3f516d		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcd9d78bae4933655351e9d9596286e43f3f516d	GALANT Drawer unit, Birch veneer			file.n.03	office	FALSE	
bce6612d2205a019c13b84bad201a4d1eec86fbf		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bce6612d2205a019c13b84bad201a4d1eec86fbf	Mesa Comedor Porter Ashley	table	support_furniture	dining_table.n.01	living room,dining room	FALSE	
bcee910a410c048d291810ae73c9de6fb958399c		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcee910a410c048d291810ae73c9de6fb958399c	Archer Three Piece Corner Sectional	couch	seating_furniture	sofa.n.01	living room	FALSE	
bcefd58cdfa0ff290c4eb1ed4b436dbf320d71e7		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcefd58cdfa0ff290c4eb1ed4b436dbf320d71e7	Aerin Floor Lamp	floor_lamp	lighting	floor_lamp.n.01		FALSE	
bcf61102b03eb2ae1204336c505a427b6e779486		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcf61102b03eb2ae1204336c505a427b6e779486	Arctic Toilet Brush Holder with Brush			toilet_brush.n.01,toilet_brush_holder.n.01	bathroom	FALSE	
bcfaa06bbb63a5ea29d8e10beaba4e460383ca49		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcfaa06bbb63a5ea29d8e10beaba4e460383ca49	Laura Ashley 48 inch Artificial Aloe Plant	potted_plant	plant	pot_plant.n.01		FALSE	
bcfc424147f18ff87c8930c95e6bc27ba9cee550		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcfc424147f18ff87c8930c95e6bc27ba9cee550	Large Moroccan bird cage lantern			lantern.n.01	living room	FALSE	
bcffb4ec757c1814f37a0ef8a8f350a430aed2c9		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bcffb4ec757c1814f37a0ef8a8f350a430aed2c9	Space barstool black	stool	seating_furniture	bar_stool.n.01	dining room	FALSE	
bd12f6fd478618cc550689cd9a050e61b1b5abe0		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd12f6fd478618cc550689cd9a050e61b1b5abe0	Orchid mug	drinkware	dining_ware	cup.n.01	kitchen,dining room	FALSE	
bd13086962640db198039dbec6a38e6c52c38d43		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd13086962640db198039dbec6a38e6c52c38d43	Tapwell - Faucet ARM071			faucet.n.01	bathroom	FALSE	
bd1807eaa96b204d8f0aeb18a9cbc8caa9dbc137		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd1807eaa96b204d8f0aeb18a9cbc8caa9dbc137	Rotary Tray - ice grey	tray	tray	cafeteria_tray.n.01	kitchen,dining room	FALSE	
bd1acc91b2bd475e72252462535820135f48607b		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd1acc91b2bd475e72252462535820135f48607b	Shoes - All Stars	shoes	apparel	shoe.n.01		FALSE	
bd221a8019fb371e665eac82800d7a60eb0d40dc		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd221a8019fb371e665eac82800d7a60eb0d40dc	Fireplace	fireplace	heating_cooling	fireplace.n.01		FALSE	
bd22df99485103a560c33fa828495c9041d6975f		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd22df99485103a560c33fa828495c9041d6975f	Hoggar Ceiling Lamp	ceiling_lamp	lighting	pendant_lamp.n.01		FALSE	top
bd24ecbb383d2fa40a7cab998802c7caac1bfa5b		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd24ecbb383d2fa40a7cab998802c7caac1bfa5b	Arteriors # Noemi Large Sculpture			sculpture.n.01		FALSE	
bd29ebd8934cde447c1c219e180cbf3c26831c7a		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd29ebd8934cde447c1c219e180cbf3c26831c7a	Natural Display Cabinet	cabinet	storage_furniture	china_cabinet.n.01	dining room	FALSE	
bd2d5d22bd5c018b79af86538625918fc14bd522		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd2d5d22bd5c018b79af86538625918fc14bd522	Small Accent Bench, Blue	bench	seating_furniture	bench.n.01	living room,dining room	FALSE	
bd33ee850845d762bb04026f4dca65072ad7ff43		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd33ee850845d762bb04026f4dca65072ad7ff43						FALSE	
bd3795307225b4279816c779b1b2bee0278f167d		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd3795307225b4279816c779b1b2bee0278f167d	Ceylon Elephant Sculpture			sculpture.n.01		FALSE	
bd3c7acbe2d2d704a6eff8bc13bf32ab43d5d265		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd3c7acbe2d2d704a6eff8bc13bf32ab43d5d265	Allister Extendable Dining Table	table	support_furniture	dining_table.n.01	living room,dining room	FALSE	
bd4b7869fa102252721bd0d6fec3c47ca8433168		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd4b7869fa102252721bd0d6fec3c47ca8433168	Natural cable knit throw			throw.n.04	bedroom,living room	FALSE	
bd4d4877984d271dc122d924b4c733897095bfc8		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd4d4877984d271dc122d924b4c733897095bfc8	Casablanca 5-Drawer Dresser				bedroom,living room	FALSE	
bd4e478073bc5fed070a70d51465717122c11eab		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd4e478073bc5fed070a70d51465717122c11eab	Aster Vanity Fayre 50 Plants +20 FREE			flower.n.01		FALSE	
bd53d8e362a0b1c63854b3d97187ba2f46a36a57		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd53d8e362a0b1c63854b3d97187ba2f46a36a57	Luxury Toys/Classic Cars	book	decor	book.n.02		FALSE	
bd56d4725e1b90d5a765627589542817e9e99280		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd56d4725e1b90d5a765627589542817e9e99280	Magnolia Home Remy Accent Table By Joanna Gaines	table	support_furniture	end_table.n.01	living room	FALSE	
bd60660df8e8d48fa3f524a7536d1f78e6e0e21f		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd60660df8e8d48fa3f524a7536d1f78e6e0e21f	Tall kitchen cabinet	cabinet	storage_furniture	kitchen_cabinet.n.02	kitchen	FALSE	
bd66ae3b3a35cd718f3befa8d2dc74205d537c74		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd66ae3b3a35cd718f3befa8d2dc74205d537c74	Melbourne 3 Door Wardrobe with 4 Drawers - Oak Effect	wardrobe	storage_funiture	armoire.n.01	bedroom	FALSE	
bd6868f7b7f9b7f671998a1d27d0555b0946e855		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd6868f7b7f9b7f671998a1d27d0555b0946e855	Azure Table Mirror	mirror	mirror	makeup_mirror.n.01		FALSE	
bd6cf3d6b2264461bc7cdd4efacd5d80b35bf8af		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd6cf3d6b2264461bc7cdd4efacd5d80b35bf8af	Kitchen cabinet with door	cabinet	storage_furniture	kitchen_cabinet.n.02	kitchen	FALSE	
bd72fcd30af31804d573b1b59a269ffd1718c6a9		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd72fcd30af31804d573b1b59a269ffd1718c6a9	Round Stainless Dish Drainer with Tray			dish_rack.n.01	kitchen	FALSE	
bd7afc0af95def79ba0a85559ba1a35c9b32b83b		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd7afc0af95def79ba0a85559ba1a35c9b32b83b	Bodhi 6 Drawer Dresser	chest_of_drawers	storage_funiture	chest_of_drawers.n.01	bedroom,living room	FALSE	
bd7fd53f406b213a5f42dd5babaa9d6d1b65c192		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd7fd53f406b213a5f42dd5babaa9d6d1b65c192	Blenheim/Victoria/Dorchester White Cistern HL	toilet	bathroom_fixtures	toilet.n.02	bathroom	FALSE	
bd8a1dc70062c8e7c8a33cb92ee86fbe6b015547		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd8a1dc70062c8e7c8a33cb92ee86fbe6b015547	Faux Potted Monstera Plant 29"	potted_plant	plant	pot_plant.n.01	living room	FALSE	
bd8f1a9eb25a71785663f03fd8e8770068ea49bb		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd8f1a9eb25a71785663f03fd8e8770068ea49bb	Springfield Chest Of 6 Drawers-L.Oak/A.Silver	chest_of_drawers	storage_funiture	chest_of_drawers.n.01	bedroom,living room	FALSE	
bd93537cd3511ed726a0a853c3fb8a4c112dc9c7		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bd93537cd3511ed726a0a853c3fb8a4c112dc9c7	Picnic Table 1400	table	support_furniture	picnic_table.n.01	patio	FALSE	
bda57c84292f03bcbb5c8150e4f53633e02346eb		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bda57c84292f03bcbb5c8150e4f53633e02346eb	Rhoda Decorative 3-Pin Fountain - 43x9x70 cms					FALSE	
bda5a7a44f38028edd6640c7346add99f10da4a6		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bda5a7a44f38028edd6640c7346add99f10da4a6	Geometric Terra-Cotta Pot (2011)	potted_plant	plant	pot_plant.n.01	living room	FALSE	
bda72263a909bc5defb30ee71db28bef1a34c362		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bda72263a909bc5defb30ee71db28bef1a34c362	Deco Thai Buddha				living room	FALSE	
bdaaa7ed82a65769463bc7f939d06660988011b5		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdaaa7ed82a65769463bc7f939d06660988011b5	Common Box Pyramid					FALSE	
bdab4ca579230f7652590bc19fa00a35701857ef		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdab4ca579230f7652590bc19fa00a35701857ef	Kitchen cabinet with 2 doors	cabinet	storage_furniture	kitchen_cabinet.n.02	kitchen	FALSE	
bdafc134880c09c2f9415807dbf2a680683a6d06		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdafc134880c09c2f9415807dbf2a680683a6d06	Kitchen tall cabinet with oven	cabinet	storage_furniture	kitchen_cabinet.n.02	kitchen	FALSE	
bdb1e2f0e3e6d06b97a89da4927a0d88aa8bb7dc		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdb1e2f0e3e6d06b97a89da4927a0d88aa8bb7dc	Block Metal Table Decor					FALSE	
bdbc554e98a2ae28fd4fb5e3cffce373c2d20628		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdbc554e98a2ae28fd4fb5e3cffce373c2d20628	Kansas console table	table	support_furniture	console_table.n.01	living room	FALSE	
bdbd859becd48373e37e3b755cf117bc9304c822		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdbd859becd48373e37e3b755cf117bc9304c822	Beaded Table Lamp	table_lamp	lighting	table_lamp.n.01		FALSE	
bdc40b31148223184de5bd92d30ebe1890e290c7		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdc40b31148223184de5bd92d30ebe1890e290c7	CERAMIC CANDLEHOLDER				living room	FALSE	
bdd5e488098e1e64921b53aacfc8df260e2f898c		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdd5e488098e1e64921b53aacfc8df260e2f898c	Plate	plate	dining_ware	plate.n.04		FALSE	
bddb0c1a2bc5338a0aee117581c8b91ea3f1005c		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bddb0c1a2bc5338a0aee117581c8b91ea3f1005c	Otto Wood Tealight Holder					FALSE	
bddcded9c54a7c36b78a62df06604c412f46cd9a		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bddcded9c54a7c36b78a62df06604c412f46cd9a	Samuel Heath Combination Toilet Roll Holder and Brush Set				bathroom	FALSE	
bde8da056a43d2fc9470645a35c7111868be6c50		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bde8da056a43d2fc9470645a35c7111868be6c50	EXQUISITE DESK	table	support_furniture	desk.n.01	office	FALSE	
bdee8bf0af5b4ce53fbb26bd56942509459269c8		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdee8bf0af5b4ce53fbb26bd56942509459269c8	WHITE GLOBE			globe.n.03		FALSE	
bdeec19773768ce7a3c47fb1cc37e03fc6c2ed14		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdeec19773768ce7a3c47fb1cc37e03fc6c2ed14	Oak Dales Chair	chair	seating_furniture	chair.n.01		FALSE	
bdf7e1c77434d995ac83df327c9ea810cb2beb89		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdf7e1c77434d995ac83df327c9ea810cb2beb89	Salvia nemorosa 'Amethyst'			flower.n.01		FALSE	
bdfed6cba50ab8ff57cdba9b9c49313da4cf8931		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bdfed6cba50ab8ff57cdba9b9c49313da4cf8931	Pyramid Sculpture by RHModern 			sculpture.n.01		FALSE	
be038fea2964669d7b42ac1333a06ed3bf2551ae		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be038fea2964669d7b42ac1333a06ed3bf2551ae	HEMMET rug	carpet	floor_covering	rug.n.01		FALSE	
be0ea104f86eedb2424627de3e52a32af8d19c02		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be0ea104f86eedb2424627de3e52a32af8d19c02	Contemporary Oak Glass Display Cabinet	cabinet	storage_furniture	china_cabinet.n.01	dining room	FALSE	
be1129f24ec88d04fc8e003033efa3c97d40187b		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be1129f24ec88d04fc8e003033efa3c97d40187b	Zaikin Pouf			ottoman.n.03	living room	FALSE	
be2531f80459a0e11d9d511d2070090bbdf68a07		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be2531f80459a0e11d9d511d2070090bbdf68a07	Calder Office Chair, Dark Grey	chair	seating_furniture	swivel_chair.n.01	office	FALSE	
be25821fc61cfdbefa4e687b3d0e9dba3ae26903		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be25821fc61cfdbefa4e687b3d0e9dba3ae26903	Kitchen cabinet with sink, single	cabinet	storage_furniture	sink_cabinet.n.01	kitchen	FALSE	
be2676cebc67e106722cb9e8f6e0d662263e84e4		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be2676cebc67e106722cb9e8f6e0d662263e84e4	Balcony rail			railing.n.01		FALSE	
be267f6fcec322c0a3b50e285bc7b3479b58c459		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be267f6fcec322c0a3b50e285bc7b3479b58c459	Aubrey 4 Tier Chandelier	ceiling_lamp	lighting	chandelier.n.01		FALSE	top
be29027141222beb3ac121e48c131189e1b8cd0f		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be29027141222beb3ac121e48c131189e1b8cd0f	Celestia Vanity Mirror	mirror	mirror	table_mirror.n.01	bedroom	FALSE	
be2a5fedc11f3641a907a5ddca4553816dc52294		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be2a5fedc11f3641a907a5ddca4553816dc52294	Home Made By - Curtain TEST 2			window_curtain.n.01		FALSE	
be354ca7f1b4e4ff79b3bf0097152a73605881b2		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be354ca7f1b4e4ff79b3bf0097152a73605881b2	Tarver Nightstand	table	support_furniture	nightstand.n.01	bedroom	FALSE	
be3ab4192446e0130e2a97ad857bfc5dc7de7ec1		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be3ab4192446e0130e2a97ad857bfc5dc7de7ec1	Collins Room Divider	shelves	storage_funiture	bookcase.n.01	living room	FALSE	
be5085eb0a3a32ed14bd05221bbf77a40dd2601a		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be5085eb0a3a32ed14bd05221bbf77a40dd2601a	Floyd  Bookshelf Walnut	shelves	storage_funiture	bookcase.n.01	living room	FALSE	
be53339e3d6ac4df4fa64d9113aa55e22d97d862		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be53339e3d6ac4df4fa64d9113aa55e22d97d862	Gloucester Pendant	ceiling_lamp	lighting	chandelier.n.01		FALSE	top
be57c6d83d9346761e2fcfdf62fffbdcc579338a		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be57c6d83d9346761e2fcfdf62fffbdcc579338a		floor_lamp	lighting	floor_lamp.n.01		FALSE	
be59d41c893362e2c8b76bd6f0d4b0ec5e68e6c5		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be59d41c893362e2c8b76bd6f0d4b0ec5e68e6c5		carpet	floor_covering	rug.n.01		FALSE	
be696df154201ae8cadaa5e8abce74a6b45a67ed		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be696df154201ae8cadaa5e8abce74a6b45a67ed	Hadley Parsons Leg Side Chair	chair	seating_furniture	chair.n.01	dining room	FALSE	
be6c32a68d3e6a9c0ef9444982adab441b211c73		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be6c32a68d3e6a9c0ef9444982adab441b211c73	Obra Coffee Table	table	support_furniture	coffee_table.n.01	living room	FALSE	
be7f9d8b1df3049a4a1738f8ac837c50629241c1		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be7f9d8b1df3049a4a1738f8ac837c50629241c1	Risom Stool	stool	seating_furniture	stool.n.01		FALSE	
be89a6142a6b107fb68d606249f1cf4e5545a9c8		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be89a6142a6b107fb68d606249f1cf4e5545a9c8	Ansel 72'' Dining Table in Brown Walnut	table	support_furniture	dining_table.n.01	living room,dining room	FALSE	
be89d16f636e8b89a079f988234872065069b8af		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be89d16f636e8b89a079f988234872065069b8af						FALSE	
be948ce6d040db95c6cfa9e333cd26c619e35da5		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be948ce6d040db95c6cfa9e333cd26c619e35da5	Avery Desk	table	support_furniture	desk.n.01	office	FALSE	
be95ac1e56594b1d1fc9eb69c5883b2b4ab291f2		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.be95ac1e56594b1d1fc9eb69c5883b2b4ab291f2	Blanket			throw.n.04	bedroom,living room	FALSE	
bebf17de5d5e8fe4c4c9106c5de99043773f528a		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bebf17de5d5e8fe4c4c9106c5de99043773f528a				window_curtain.n.01		FALSE	
bebf700a7cce12a95dc0aa77fb8444a37ae0dda9		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bebf700a7cce12a95dc0aa77fb8444a37ae0dda9	RAVEN 6 Seater Teak Garden Table Set	table	support_furniture	table.n.02	patio	FALSE	
bec5a2e6143d4e219f4b2db481a10bb86f669e7d		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bec5a2e6143d4e219f4b2db481a10bb86f669e7d	Matte White Wooden Side Table With Drawers	table	support_furniture	end_table.n.01	living room	FALSE	
beca6f5a512069c656bbb5eccaf47670ab95c5f1		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.beca6f5a512069c656bbb5eccaf47670ab95c5f1	Teppich Carpet: 1,25 x 2 meter	carpet	floor_covering	rug.n.01		FALSE	
bed53b9e1aa4270ab6a1239d230488ed5ab5f8ba		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bed53b9e1aa4270ab6a1239d230488ed5ab5f8ba	ALUMINIUM WARDROBE					FALSE	
bedc4571ad5ec553c8938ca27da50b1bdcce2d93		https://aspis.cmpt.sfu.ca/scene-toolkit-fp/model-viewer?extra&modelId=fpModel.bedc4571ad5ec553c8938ca27da50b1bdcce2d93	Chilewich Bound Mat	carpet	floor_covering	mat.n.01		FALSE	
